,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc_x,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded
175,2018-07-01,Ceel Barde,62204.20387382111,12440.840774764223,4317.157313036293,3910.434907889588,406.7224051467058,0.3470149157276801,0.0326925175323943,0.0,51.81666666666666,0.3066666666666667,41.666666666666664,4.166666666666667,1.0,4.673877,43.99833,0.4861999999999999,0.523846379837409,7,True,0.1768314641097289,31
176,2018-07-01,Cadale,83698.7844852664,16739.75689705328,4736.014931321619,3769.721440970016,966.2934903516028,0.2829201738380863,0.0577244637597873,0.0,33.556666666666665,0.27,,4.333333333333333,,3.091515,46.26282,0.351,0.3976427615834221,7,True,0.11472258774533578,27
177,2018-07-01,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.13,29.705000000000002,,,11.0,55.5,2.110552,45.42547,0.2912,0.4292576344574564,7,False,-0.02625801726680488,9
178,2018-07-01,Zeylac,76799.71197431434,15359.942394862868,6651.854119268918,4778.211028373836,1873.6430908950824,0.4330650433619875,0.1219824295383895,0.4,14.223333333333334,0.10166666666666667,6.0,4.166666666666667,1.0,10.89293,43.16827,0.1689999999999999,0.2939877424871059,7,False,-0.13907730087488157,76
179,2018-07-01,Eyl,92352.216683081,18470.4433366162,8433.115399529477,7295.691490374685,1137.4239091547925,0.4565735237557341,0.0615807584271645,0.09,16.595000000000002,0.14833333333333334,,1.3333333333333333,,8.094348,49.56446,0.3796,0.3843661195946408,7,False,-0.07220740416109334,39
180,2018-07-01,Kismaayo,194982.61424177085,38996.52284835418,18271.81479393856,14421.280113110255,3850.534680828295,0.4685498464822668,0.0987404619586693,0.4,96.695,0.4583333333333333,78.33333333333333,6.166666666666667,8.833333333333334,-0.3811448,42.00865,0.3925999999999999,0.3096236699207461,7,False,-0.1589261765615207,53
181,2018-07-01,Jalalaqsi,137166.99069700082,27433.398139400168,10584.686402523936,8537.714201153009,2046.9722013709288,0.3858321287337016,0.0746160643668508,0.09,34.66166666666667,0.3383333333333333,,3.1666666666666665,2.4,3.40329,45.61273,0.3925999999999999,0.4698845151234747,7,True,0.08405238638977308,48
182,2018-07-01,Ceel Dheer,103004.37800500816,20600.87560100164,6473.6185663554725,5212.753484849644,1260.8650815058288,0.3142399717243435,0.0612044413027048,0.13,33.205000000000005,0.23166666666666666,15.166666666666666,1.1666666666666667,1.0,4.051839,47.04731999999999,0.4212,0.3237222467082124,7,True,0.009482274983868944,33
183,2018-07-01,Tayeeglow,62826.76428427834,12565.352856855672,4401.150277503805,3619.394403049145,781.7558744546602,0.3502607787971933,0.0622151946992983,0.06,45.64666666666667,0.3766666666666667,,1.0,1.0,3.835937,44.52907,0.4862,0.4731941786256158,7,True,0.1229333998284225,70
184,2018-07-01,Adan Yabaal,37859.154953401936,7571.830990680386,2112.0819230164097,1678.351130192922,433.7307928234877,0.2789393906990287,0.0572821545221143,0.0,35.589999999999996,0.26,15.0,1.5,,3.549436,46.54467,0.3510000000000001,0.3959736631857278,7,True,0.11703427248669912,0
185,2018-07-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1428.3778356631688,1275.9134241891168,152.464411474052,0.499901764184284,0.0533592907760368,0.05,9.736666666666666,0.12666666666666668,30.0,1.1666666666666667,2.0,9.229735,50.32945,0.3432000000000001,0.3786044640745989,7,False,-0.12129730010968509,10
186,2018-07-01,Qoryooley,282277.1749967973,56455.434999359466,24636.0144001566,20907.497476873617,3728.516923282976,0.4363798525409665,0.0660435425451115,0.0,44.995000000000005,0.44,27.125,4.833333333333333,6.166666666666667,1.9345550000000002,44.44943,0.351,0.4388574958394999,7,True,0.002477643298533394,65
187,2018-07-01,Afmadow,180756.29518407176,36151.25903681436,13306.834376315232,11112.15377327607,2194.680603039164,0.3680877161916911,0.060708275769987,0.05,87.60833333333333,0.4283333333333333,34.375,3.3333333333333335,4.666666666666667,0.5909003,41.78618,0.3926,0.3567363956871535,7,False,-0.011351320504537632,2
188,2018-07-01,Belet Weyne,257210.9053470947,51442.18106941895,23855.188620306548,19161.828232296783,4693.360388009771,0.4637281725694139,0.0912356414607749,0.22,34.67,0.26,28.666666666666668,6.166666666666667,11.5,4.724339,45.37965,0.3926,0.4709482336256127,7,True,0.007220061056198823,13
189,2018-07-01,Garbahaarey,150445.26937163374,30089.053874326764,10401.13408576497,8556.24794118083,1844.8861445841392,0.345678336354725,0.0613141959295128,0.02,53.81666666666667,0.305,,2.0,2.4,3.2059990000000003,42.35913,0.3926,0.3582420806274685,7,True,0.012563744272743482,42
190,2018-07-01,Badhaadhe,41293.78545781948,8258.757091563897,3064.983862134855,2529.179980779544,535.8038813553103,0.3711192650605568,0.0648770602422269,0.0,110.49000000000001,0.5316666666666666,,1.5,2.25,-0.8536984000000002,41.42942,0.3926000000000001,0.2330307158506624,7,False,-0.1380885492098944,4
191,2018-07-01,Owdweyne,99751.78651328415,19950.35730265683,4595.412939188874,3880.08051290108,715.3324262877939,0.2303423878316652,0.035855619798475,0.1,36.175000000000004,0.17500000000000002,,0.5,1.0,9.257388,45.01097000000001,0.2028,0.2072939133886237,7,False,-0.023048474443041478,61
192,2018-07-01,Belet Xaawo,80263.42747402092,16052.685494804184,6328.552460183149,5319.562632752425,1008.989827430725,0.3942363701220913,0.06285489289361,0.03,48.461666666666666,0.33,21.683333333333334,2.3333333333333335,1.6666666666666667,3.4355860000000003,41.7337,0.3926000000000001,0.4070600258586147,7,True,0.012823655736523443,15
193,2018-07-01,Hargeysa,959744.1903862744,191948.83807725488,45808.30308268869,37322.72610149223,8485.576981196467,0.2386485041615721,0.0442074933414351,0.23,42.565,0.0,11.0,5.166666666666667,4.0,9.521626,44.28073,0.1976,0.1951645146346709,7,False,-0.04348398952690119,45
194,2018-07-01,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.16,45.571666666666665,0.19833333333333333,4.866666666666666,4.333333333333333,2.4,10.18763,43.17024,0.1690000000000001,0.204456465641011,7,False,-0.0361687280661078,17
195,2018-07-01,Diinsoor,144645.3749179251,28929.07498358503,13797.82124760847,11649.602870762275,2148.2183768461928,0.4769534198876959,0.0742581080820986,0.08,83.28833333333334,0.4116666666666667,33.125,5.833333333333333,1.5,2.102024,42.90189,0.2886000000000001,0.4709407002848429,7,False,-0.0060127196028529895,37
196,2018-07-01,Bu'aale,102232.682999872,20446.536599974403,8434.566661049115,7090.023899771833,1344.5427612772812,0.4125181113098477,0.0657589491845266,0.09,100.16833333333334,0.48,28.208333333333332,3.5,1.0,1.197985,42.7408,0.3925999999999999,0.31831560695452,7,False,-0.09420250435532773,19
198,2018-07-01,Qandala,50358.19680656703,10071.639361313406,4682.317278883081,3904.216904746535,778.1003741365457,0.4649012053458273,0.0772565762357754,0.08,10.048333333333334,0.16,,0.8333333333333334,2.25,11.060160000000002,50.08869000000001,0.3431999999999999,0.4847031486728068,7,True,0.019801943326979488,62
199,2018-07-01,Ceerigaabo,186214.57602082423,37242.91520416485,11530.718875589982,9312.934187964962,2217.784687625022,0.3096083862495412,0.0595491699687625,0.14,18.823333333333334,0.135,45.0,3.8333333333333335,2.8333333333333335,10.29076,47.8071,0.3367000000000001,0.423159401704918,7,True,0.11355101545537682,35
200,2018-07-01,Saakow,69325.1698295153,13865.03396590306,5439.179198827535,4567.525910006559,871.6532888209751,0.3922946898077265,0.0628670143156192,0.05,72.82000000000001,0.39166666666666666,27.041666666666668,3.6666666666666665,1.0,1.628627,42.06274000000001,0.3718,0.3836149906890133,7,False,-0.008679699118713247,67
201,2018-07-01,Xudun,29233.817803085487,5846.763560617098,1421.7547620886096,1145.59642660488,276.15833548372933,0.2431695325710332,0.0472326839662013,0.54,18.26,0.13833333333333334,,0.0,,9.141643,47.50746999999999,0.2912,0.3499931256730363,7,True,0.10682359310200312,74
202,2018-07-01,Bossaso,474784.6404434893,94956.92808869788,45789.237767238665,38712.51627748567,7076.721489753008,0.4822106052595511,0.074525594205646,0.26,9.94,0.14333333333333334,10.833333333333334,5.333333333333333,15.666666666666666,10.9218,49.39968,0.3432,0.3942170096006928,7,False,-0.08799359565885834,18
203,2018-07-01,Saakow,14000.0,2800.0,1041.04,851.76,189.28,0.3718,0.0676,0.05,72.82000000000001,0.39166666666666666,27.041666666666668,3.6666666666666665,1.0,1.628627,42.06274000000001,0.3925999999999999,0.3922946898077265,7,True,0.020494689807726507,67
204,2018-07-01,Qansax Dheere,69363.1772816809,13872.635456336178,7065.121469540269,6006.566366135919,1058.5551034043474,0.5092847348131929,0.0763052634617356,0.11,60.24666666666667,0.34,20.0,3.8333333333333335,2.75,2.81513,42.84011,0.2886,0.4706401766004414,7,False,-0.038644558212751534,63
205,2018-07-01,Ceel Waaq,42841.35404644698,8568.270809289395,2373.4360032220056,1937.126504580973,436.3094986410328,0.2770029164634731,0.0509215346190975,0.07,58.55833333333334,0.40166666666666667,11.966666666666667,3.1666666666666665,3.2,2.6789779999999994,41.44526,0.3925999999999998,0.3215618498962238,7,True,0.04455893343275069,34
206,2018-07-01,Bulo Burto,126308.10395590446,25261.6207911809,9874.640546634284,7925.770012913841,1948.8705337204424,0.3908949717937982,0.0771474858968991,0.12,35.43333333333333,0.32166666666666666,12.0,3.0,4.6,3.900063,45.53233,0.3926,0.470453127878576,7,True,0.07955815608477784,20
207,2018-07-01,Qardho,80478.15211908707,16095.630423817414,8647.798631673282,7723.655987298465,924.1426443748156,0.5372761677527557,0.0574157470096555,0.08,11.104999999999999,0.125,,1.1666666666666667,2.0,9.502092,49.50764999999999,0.3432000000000001,0.4087521426316601,7,False,-0.12852402512109556,64
208,2018-07-01,Xudur,119822.71253135678,23964.54250627136,11237.024222403345,9469.679614567758,1767.3446078355842,0.4689020964811947,0.0737483140925007,0.11,50.84,0.3283333333333333,29.166666666666668,5.666666666666667,2.8,4.188905999999999,43.90622,0.4862,0.48161201917032,7,True,0.012709922689125297,75
209,2018-07-01,Baraawe,24953.239247136426,4990.647849427284,2150.7748619449867,1816.633831837045,334.14103010794133,0.4309610549243231,0.0669534377478239,0.0,86.7525,0.39999999999999997,,2.4166666666666665,3.875,1.245786,43.68060499999999,0.3510000000000001,0.3785774588022779,7,False,-0.052383596122045184,11
210,2018-07-01,Hobyo,90079.84358712788,18015.968717425578,6042.8239754314245,5057.151168061792,985.6728073696312,0.3354148794445133,0.0547110634365311,0.15,24.48,0.18166666666666667,,2.8333333333333335,2.6666666666666665,5.971543,48.20153,0.4003999999999999,0.3520726565695597,7,True,0.016657777125046402,46
211,2018-07-01,Burtinle,61401.07247072701,12280.2144941454,6051.516879738399,5078.534547788114,972.9823319502864,0.4927859267135329,0.0792317049848075,0.07,16.126666666666665,0.19166666666666665,,3.1666666666666665,1.0,7.802199000000001,48.39912,0.3796,0.4133399855287525,7,False,-0.07944594118478038,22
212,2018-07-01,Baraawe,71451.00452711528,14290.200905423058,5409.947944549072,4443.930363342472,966.0175812065988,0.3785774588022779,0.0676,0.0,86.7525,0.39999999999999997,,2.4166666666666665,3.875,1.245786,43.68060499999999,0.4309610549243231,0.4365207106198353,7,True,0.057943251817557384,11
213,2018-07-01,Garoowe,238943.83260569465,47788.76652113893,24708.068208179047,21406.663904723828,3301.4043034552283,0.5170266990935967,0.0690832708978768,0.06,13.626666666666667,0.13166666666666668,5.433333333333334,6.5,2.6666666666666665,8.470396000000001,48.786390000000004,0.3796,0.3790731071095703,7,False,-0.13795359198402635,43
214,2018-07-01,Berbera,178810.11668822702,35762.02333764541,10548.731083169114,8323.926955919247,2224.8041272498667,0.2949701973955382,0.0622113605330572,0.22,30.686666666666667,0.105,,0.5,1.75,10.35884,45.28606,0.1976,0.2657364311048933,7,False,-0.02923376629064489,16
215,2018-07-01,Sheikh,65965.83992880996,13193.167985761993,3306.0295795034003,2770.016621106024,536.0129583973758,0.2505864840856458,0.0406280704509969,0.05,40.45166666666667,0.19999999999999998,,0.6666666666666666,,9.992453,45.42914,0.2028,0.2526659184696406,7,True,0.0020794343839947715,68
216,2018-07-01,Luuq,42201.02354780796,8440.20470956159,3479.915786337006,2964.2601081838347,515.655678153172,0.4123022966960434,0.0610951624868772,0.06,49.905,0.25666666666666665,14.533333333333333,2.3333333333333335,3.0,3.792931,42.6976,0.3926,0.4097136186539254,7,False,-0.0025886780421179867,59
217,2018-07-01,Gebiley,103448.69292549856,20689.73858509972,5054.898580809682,4234.247840659743,820.6507401499391,0.2443191130723181,0.0396646258614863,0.22,47.72,0.20666666666666667,12.566666666666668,3.5,1.0,9.859568,43.68093,0.1975999999999999,0.195572345649635,7,False,-0.04874676742268311,44
218,2018-07-01,Xarardheere,34095.52790194442,6819.105580388886,2350.618441590034,1910.171905822252,440.44653576778273,0.3447106682656731,0.0645900742517414,0.03,31.723333333333333,0.22,11.166666666666666,2.3333333333333335,2.0,4.793407,47.83268,0.4004000000000001,0.3440937497588239,7,False,-0.0006169185068491956,73
219,2018-07-01,Afgooye,262835.8188681545,52567.163773630906,20230.949240405527,16460.215188756378,3770.7340516491504,0.3848590600688621,0.0717317386170385,0.0,35.82666666666667,0.35000000000000003,21.25,5.5,20.0,2.236402,45.07666,0.351,0.4383403468241348,7,True,0.053481286755272694,1
220,2018-07-01,Burco,440966.7506063085,88193.3501212617,19502.784229634948,16092.69047706894,3410.0937525660083,0.2211366753028379,0.0386661097223009,0.12,32.763333333333335,0.19333333333333336,10.0,6.333333333333333,2.4,9.141337,45.75868,0.2028,0.1770356571398554,7,False,-0.04410101816298251,21
221,2018-07-01,Baidoa,271288.5935653316,54257.71871306632,34366.1900500762,27360.548730189188,7005.641319887004,0.6333880388856111,0.1291178745817765,0.25,74.02499999999999,0.4116666666666667,35.416666666666664,7.166666666666667,8.833333333333334,3.266359,43.639289999999995,0.2886,0.4723126687951987,7,False,-0.16107537009041245,6
222,2018-07-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,10486.583282734278,8844.521931582743,1642.0613511515344,0.3909032104916541,0.0612103138537256,0.25,28.72,0.225,12.5,2.1666666666666665,1.8333333333333333,5.441128,46.68404999999999,0.4212,0.3069711905400723,7,False,-0.08393201995158178,36
223,2018-07-01,Marka,197917.20494918805,39583.44098983761,15720.19253126314,12501.830952885475,3218.3615783776613,0.3971406259324205,0.0813057555861281,0.0,32.068333333333335,0.38999999999999996,41.0,6.333333333333333,10.833333333333334,1.740153,44.71787,0.351,0.4356751207813825,7,True,0.038534494848961987,60
224,2018-07-01,Doolow,70367.24202467134,14073.448404934268,7589.124035591476,6261.920176045162,1327.203859546314,0.5392512067568789,0.0943055192557486,0.42,42.73833333333334,0.2333333333333333,,0.8333333333333334,1.0,4.0025330000000015,42.1408,0.3926,0.3983778863086515,7,False,-0.14087332044822737,38
225,2019-01-01,Laasqoray,53800.5744763104,10760.11489526208,4108.013353107835,3369.2562414852728,738.757111622562,0.3817815509494871,0.0686569910092552,0.14,8.290000000000001,0.14666666666666667,,0.8333333333333334,1.0,10.53805,48.69515999999999,0.2262,0.365797254277738,1,False,-0.01598429667174911,56
226,2019-01-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,8234.977018863061,6735.244471564974,1499.7325472980874,0.3069711905400723,0.0559047929922881,0.11,6.873333333333334,0.20833333333333334,14.416666666666666,2.0,1.0,5.441128,46.68404999999999,0.3909032104916541,0.350049306671516,1,True,0.04307811613144369,36
228,2019-01-01,Gaalkacyo,420293.0224489165,84058.6044897833,33112.51119831377,28600.03082624636,4512.480372067409,0.3939217335250712,0.0536825515895385,0.1,5.4816666666666665,0.18333333333333335,20.0,4.5,3.8333333333333335,6.935230000000002,47.68801,0.4668580324895174,0.3602422105460542,1,False,-0.033679522979016996,40
229,2019-01-01,Ceel Afweyn,119189.63988343433,23837.927976686864,10015.77137844898,8120.460481346143,1895.3108971028369,0.4201611561308623,0.0795082063741623,0.16,11.418333333333335,0.15,,3.5,2.0,10.14797,46.68845000000001,0.2906972787612182,0.4022499807716035,1,False,-0.01791117535925879,30
230,2019-01-01,Eyl,92352.216683081,18470.4433366162,7099.412632487859,6341.920043934738,757.4925885531218,0.3843661195946408,0.0410110669651037,0.1,6.551666666666667,0.155,,1.8333333333333333,,8.094348,49.56446,0.4565735237557341,0.389948051145162,1,True,0.005581931550521224,39
231,2019-01-01,Jamaame,72274.03765624086,14454.807531248174,4552.403243607264,3754.056980589151,798.3462630181131,0.3149404261361454,0.0552305010836194,0.02,15.638333333333334,0.39666666666666667,10.0,2.1666666666666665,3.5,0.124303,42.80163000000001,0.4077438698894172,0.5326800407083611,1,True,0.21773961457221563,49
232,2019-01-01,Hobyo,90079.84358712788,18015.968717425578,6342.929967018108,5770.296218257471,572.6337487606368,0.3520726565695597,0.0317847881366916,0.09,4.646666666666667,0.18166666666666667,,4.0,2.3333333333333335,5.971543,48.20153,0.3354148794445133,0.3487584354785739,1,False,-0.003314221090985836,46
233,2019-01-01,Gebiley,103448.69292549856,20689.73858509972,4046.340705965713,3617.707676576321,428.63302938939074,0.195572345649635,0.0207171795635002,0.09,23.286666666666665,0.235,12.5,3.1666666666666665,1.0,9.859568,43.68093,0.2443191130723181,0.2418992297764819,1,True,0.04632688412684691,44
234,2019-01-01,Doolow,70367.24202467134,14073.448404934268,5606.550628631577,4690.567463915715,915.9831647158612,0.3983778863086515,0.0650859077576686,0.27,19.875,0.22,,1.6666666666666667,1.0,4.0025330000000015,42.1408,0.5392512067568789,0.5545845681860391,1,True,0.15620668187738757,38
235,2019-01-01,Galdogob,96228.94625799869,19245.78925159974,7731.7452427316675,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.06,7.88,0.19333333333333333,,1.6666666666666667,1.0,7.039169,47.22166000000001,0.4695085383288689,0.3845598383707495,1,False,-0.017177141165644116,41
236,2019-01-01,Afgooye,262835.8188681545,52567.163773630906,23042.308800094463,18830.71827531796,4211.590524776501,0.4383403468241348,0.0801182757911916,0.01,20.955000000000002,0.33166666666666667,17.25,4.166666666666667,17.166666666666668,2.236402,45.07666,0.3848590600688621,0.4621591314615279,1,True,0.023818784637393065,1
237,2019-01-01,Iskushuban,60361.40289872798,12072.280579745591,5117.630722689676,4406.3465845364335,711.2841381532436,0.4239158201206689,0.0589187878342232,0.12,4.553333333333334,0.13166666666666668,30.0,2.3333333333333335,1.5,10.5516,50.50521,0.4846457772814762,0.4394605539382136,1,True,0.015544733817544676,47
238,2019-01-01,Adan Yabaal,37859.154953401936,7571.830990680386,2998.245654402931,2681.745100631399,316.5005537715319,0.3959736631857278,0.0417997382880163,0.04,17.665,0.2733333333333334,15.0,3.1666666666666665,3.0,3.549436,46.54467,0.2789393906990287,0.3406226826633605,1,False,-0.05535098052236731,0
239,2019-01-01,Ceel Buur,75284.97791694281,15056.99558338856,4770.175222450213,3955.687450358975,814.4877720912393,0.3168079047398306,0.0540936448829016,0.05,8.383333333333333,0.2316666666666667,,0.6666666666666666,,4.760488,46.84157,0.3602624374798162,0.3777466079633201,1,True,0.06093870322348949,32
240,2019-01-01,Ceel Waaq,42841.35404644698,8568.270809289395,2755.2290118469123,2399.851348440354,355.3776634065584,0.3215618498962238,0.0414760073901108,0.0,43.80166666666667,0.3833333333333333,11.066666666666668,1.1666666666666667,2.2,2.6789779999999994,41.44526,0.2770029164634731,0.489428063530372,1,True,0.16786621363414822,34
241,2019-01-01,Hargeysa,959744.1903862744,191948.83807725488,37461.6018180365,33340.79176921269,4120.810048823812,0.1951645146346709,0.0214682729528442,0.12,17.46666666666667,0.024999999999999998,11.0,4.166666666666667,2.0,9.521626,44.28073,0.2386485041615721,0.2213906679944644,1,True,0.026226153359793503,45
242,2019-01-01,Garbahaarey,150445.26937163374,30089.053874326764,10779.165264050813,9075.97160707866,1703.1936569721508,0.3582420806274685,0.0566050918080008,0.0,30.85666666666667,0.30333333333333334,,1.6666666666666667,2.8333333333333335,3.2059990000000003,42.35913,0.345678336354725,0.5554649634831142,1,True,0.19722288285564576,42
243,2019-01-01,Diinsoor,144645.3749179251,28929.07498358503,13623.878831362264,11869.135521182112,1754.7433101801523,0.4709407002848429,0.0606567375962014,0.07,39.88333333333333,0.41333333333333333,32.5,1.8333333333333333,2.0,2.102024,42.90189,0.4769534198876959,0.5512844916157692,1,True,0.08034379133092628,37
244,2019-01-01,Ceel Dheer,103004.37800500816,20600.87560100164,6668.961733712647,5526.67086354731,1142.2908701653396,0.3237222467082124,0.0554486562750662,0.02,14.296666666666667,0.24333333333333332,17.833333333333332,1.0,,4.051839,47.04731999999999,0.3142399717243435,0.302048788800896,1,False,-0.02167345790731645,33
245,2019-01-01,Jalalaqsi,137166.99069700082,27433.398139400168,12890.528982921282,11078.909131642167,1811.6198512791127,0.4698845151234747,0.0660370196238009,0.06,14.200000000000001,0.315,,2.8333333333333335,3.1666666666666665,3.40329,45.61273,0.3858321287337016,0.5921047430628529,1,True,0.1222202279393782,48
247,2019-01-01,Ceerigaabo,186214.57602082423,37242.91520416485,15759.689715541392,12684.11226741208,3075.577448129308,0.423159401704918,0.0825815442016034,0.14,10.696666666666665,0.135,45.0,2.3333333333333335,3.5,10.29076,47.8071,0.3096083862495412,0.3969125115565767,1,False,-0.026246890148341306,35
248,2019-01-01,Ceel Barde,62204.20387382111,12440.840774764223,6517.089401993865,4631.059420007751,1886.0299819861136,0.523846379837409,0.1515998810797301,0.0,18.026666666666667,0.29833333333333334,37.583333333333336,5.5,1.0,4.673877,43.99833,0.3470149157276801,0.5293849399339471,1,True,0.005538560096538081,31
250,2019-01-01,Garoowe,238943.83260569465,47788.76652113893,18115.436210101943,16042.970403951183,2072.4658061507603,0.3790731071095703,0.0433672169637193,0.08,7.445,0.13333333333333333,5.183333333333334,5.0,3.25,8.470396000000001,48.786390000000004,0.5170266990935967,0.3712592237262992,1,False,-0.007813883383271103,43
251,2019-01-01,Wanla Weyn,105508.44272316828,21101.688544633656,9321.301519870034,7654.889714291786,1666.411805578248,0.4417324945420314,0.0789705431417729,0.0,20.523333333333333,0.31,6.0,3.1666666666666665,3.6666666666666665,2.791644,44.90646999999999,0.3788174337777663,0.4732566779470763,1,True,0.031524183405044925,72
252,2019-01-01,Qandala,50358.19680656703,10071.639361313406,4881.755310725584,4027.478660023889,854.2766507016953,0.4847031486728068,0.0848200198651962,0.09,9.959999999999999,0.16333333333333333,,0.6666666666666666,1.5,11.060160000000002,50.08869000000001,0.4649012053458273,0.4662120199606611,1,False,-0.0184911287121457,62
253,2019-01-01,Taleex,38521.922596223885,7704.384519244779,2918.3013022824707,2296.659530306047,621.6417719764232,0.3787844823934796,0.0806867531629067,0.31,6.571666666666666,0.12333333333333334,,0.8333333333333334,1.0,9.179458,48.54122,0.2547557920787029,0.3972102948995347,1,True,0.018425812506055073,69
254,2019-01-01,Baidoa,271288.5935653316,54257.71871306632,25626.607928107547,21527.6130713468,4098.99485676075,0.4723126687951987,0.0755467600552404,0.2,26.900000000000002,0.3983333333333334,26.25,4.166666666666667,11.5,3.266359,43.639289999999995,0.6333880388856111,0.5737354286751378,1,True,0.10142275987993915,6
255,2019-01-01,Burtinle,61401.07247072701,12280.2144941454,5075.9036813000375,4444.723220037381,631.1804612626578,0.4133399855287525,0.051398162594275,0.05,7.9700000000000015,0.18333333333333335,,2.5,,7.802199000000001,48.39912,0.4927859267135329,0.3848427803948877,1,False,-0.028497205133864834,22
256,2019-01-01,Luuq,42201.02354780796,8440.20470956159,3458.066813734383,2909.537837853012,548.5289758813705,0.4097136186539254,0.0649900085077276,0.01,21.321666666666665,0.22833333333333336,14.666666666666666,1.1666666666666667,2.25,3.792931,42.6976,0.4123022966960434,0.500413842160481,1,True,0.0907002235065556,59
257,2019-01-01,Baraawe,24953.239247136426,4990.647849427284,2178.521145685352,1779.6959565915647,398.8251890937879,0.4365207106198353,0.0799145123292071,0.0,20.293333333333333,0.4033333333333333,,1.9166666666666667,3.5,1.245786,43.68060499999999,0.3785774588022779,0.439931798183591,1,True,0.0034110875637557436,11
258,2019-01-01,Burco,440966.7506063085,88193.3501212617,15613.367694082915,13892.518837847172,1720.8488562357447,0.1770356571398554,0.0195122291405152,0.15,13.123333333333333,0.19499999999999998,9.966666666666667,5.166666666666667,2.0,9.141337,45.75868,0.2211366753028379,0.2998339565222233,1,True,0.12279829938236789,21
259,2019-01-01,Marka,197917.20494918805,39583.44098983761,17245.520434190228,14086.372073905966,3159.148360284259,0.4356751207813825,0.0798098467764669,0.03,12.996666666666668,0.405,40.541666666666664,5.333333333333333,13.333333333333334,1.740153,44.71787,0.3971406259324205,0.4539589601919299,1,True,0.018283839410547398,60
260,2019-01-01,Baraawe,71451.00452711528,14290.200905423058,6286.713780727548,5132.984568190321,1153.7292125372248,0.439931798183591,0.08073568875434,0.0,20.293333333333333,0.4033333333333333,,1.9166666666666667,3.5,1.245786,43.68060499999999,0.4365207106198353,0.457821521664592,1,True,0.017889723481000985,11
261,2019-01-01,Bulo Burto,126308.10395590446,25261.6207911809,11884.408516493522,10206.791865195391,1677.6166512981315,0.470453127878576,0.0664096997245642,0.08,15.311666666666667,0.3183333333333333,11.666666666666666,2.1666666666666665,4.833333333333333,3.900063,45.53233,0.3908949717937982,0.5898451672177014,1,True,0.1193920393391254,20
262,2019-01-01,Owdweyne,99751.78651328415,19950.35730265683,4135.587638769041,3623.347152693093,512.2404860759468,0.2072939133886237,0.0256757549904998,0.13,15.093333333333334,0.17,,0.5,,9.257388,45.01097000000001,0.2303423878316652,0.3310823852137992,1,True,0.12378847182517547,61
263,2019-01-01,Sheikh,65965.83992880996,13193.167985761993,3333.463906646812,2961.266688952168,372.1972176946439,0.2526659184696406,0.0282113604629545,0.14,23.073333333333334,0.21833333333333335,,0.6666666666666666,1.0,9.992453,45.42914,0.2505864840856458,0.311807882954238,1,True,0.05914196448459741,68
264,2019-01-01,Badhaadhe,41293.78545781948,8258.757091563897,1924.5440770838693,1674.4201979310365,250.12387915283344,0.2330307158506624,0.0302858985171422,0.01,42.335,0.5516666666666666,,1.1666666666666667,2.25,-0.8536984000000002,41.42942,0.3711192650605568,0.4823586641167936,1,True,0.24932794826613122,4
265,2019-01-01,Bu'aale,102232.682999872,20446.536599974403,6508.451707938661,5386.393692822179,1122.058015116481,0.31831560695452,0.054877656645179,0.01,37.32,0.48333333333333334,27.875,3.6666666666666665,2.0,1.197985,42.7408,0.4125181113098477,0.5163749201445982,1,True,0.1980593131900782,19
266,2019-01-01,Jariiban,77164.65979907343,15432.931959814685,5474.330032478792,4938.03317255796,536.2968599208333,0.3547174345570384,0.034750160327103,0.07,4.2299999999999995,0.16833333333333333,,3.0,1.0,7.163778999999999,48.9986,0.4050420526164857,0.3501107168133883,1,False,-0.004606717743650124,50
267,2019-01-01,Xarardheere,34095.52790194442,6819.105580388886,2346.4116091573333,2130.183696280448,216.2279128768868,0.3440937497588239,0.0317091311063929,0.01,8.825,0.235,11.166666666666666,1.5,2.0,4.793407,47.83268,0.3447106682656731,0.2395519799571875,1,False,-0.1045417698016364,73
268,2019-01-01,Bossaso,474784.6404434893,94956.92808869788,37433.6362319945,33226.50105394698,4207.135178047517,0.3942170096006928,0.0443057211593628,0.13,9.238333333333333,0.14833333333333334,12.0,7.833333333333333,6.166666666666667,10.9218,49.39968,0.4822106052595511,0.3081383281834315,1,False,-0.08607868141726127,18
269,2019-01-01,Xudun,29233.817803085487,5846.763560617098,2046.3270536515893,1605.7751155264991,440.5519381250905,0.3499931256730363,0.0753497098963571,0.38,5.7316666666666665,0.135,,1.0,1.0,9.141643,47.50746999999999,0.2431695325710332,0.3752507299375623,1,True,0.025257604264526,74
